0000000000356,Mountain Rose,Calendula Flower Petals - Organic,images/noImage1.jpg,44,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000360,Mountain Rose,Holy Basil Rama-Organic,images/noImage1.jpg,26,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000361,Mountain Rose,Ashwagandha Root-Organic,images/noImage1.jpg,25,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000362,Mountain Rose,Elder Flowers-Organic,images/noImage1.jpg,31.25,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000363,Mountain Rose,Oregon Grape Root-Wild Harvested,images/noImage1.jpg,21.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000364,Mountain Rose,Red Root-Wild Harvested,images/noImage1.jpg,16,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000365,Mountain Rose,Schisandra Berry-Organic,images/noImage1.jpg,32,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000366,Mountain Rose,Shatavari Root-Organic,images/noImage1.jpg,19.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000367,Mountain Rose,Uva Ursi-Organic,images/noImage1.jpg,26,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000368,Mountain Rose,Yellow Dock Root-Organic,images/noImage1.jpg,21.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000369,Mountain Rose,Yerba Santa-Wild Harvested,images/noImage1.jpg,28.5,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000370,Plum Flower,White Peony Root-Organic,images/noImage1.jpg,28,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000371,Mountain Rose,Horsetail-Organic,images/noImage1.jpg,17.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000372,Mountain Rose,Juniper Berry-Organic,images/noImage1.jpg,19,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000373,Mountain Rose,Orange Peel-Organic,images/noImage1.jpg,17.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000374,Mountain Rose,Dong Quai-Organic,images/noImage1.jpg,30,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000375,Mountain Rose,(Fo-Ti) He Shou Wu-Organic,images/noImage1.jpg,29,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000376,Mountain Rose,Jasmine Flowers-Organic,images/noImage1.jpg,34.5,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000377,Mountain Rose,Mugwort-Organic,images/noImage1.jpg,17.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000378,Mountain Rose,Linden-Organic,images/noImage1.jpg,38.5,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000379,Mountain Rose,Kelp Powder-Organic,images/noImage1.jpg,7,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000380,Mountain Rose,Astragalus Root-Organic,images/noImage1.jpg,24.5,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000381,Mountain Rose,Eyebright-Organic,images/noImage1.jpg,29,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000382,Mountain Rose,Kava Kava Root Powder,images/noImage1.jpg,44.75,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000383,Mountain Rose,Lemon Verbena-Organic,images/noImage1.jpg,21,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000384,Mountain Rose,Sarsparilla Root Jamaican-Wild Harvested,images/noImage1.jpg,33.25,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000385,Mountain Rose,Wood Betony-Organic,images/noImage1.jpg,17,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000450,Alba Botanica,Very Emollient Unscented Lotion,images/noImage1.jpg,6.69,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000453,n/a,Liquid Hand Soap Lavendar,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000454,Dr. Bronners,Dr. Bronners Peppermint,images/noImage1.jpg,5.99,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000455,n/a,Aura Cacia Grapeseed Oil,images/noImage1.jpg,9.99,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000456,Natures Gate,Unscented Conditioner,images/noImage1.jpg,3,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000457,Natures Gate,Unscented Shampoo,images/noImage1.jpg,3,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000460,Magazine,Boulder The Poster,images/noImage1.jpg,20,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000483,Saint Francis Organics,Bulk-Body Wash Citrus Lime,images/noImage1.jpg,12.49,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000501,Alfalfas Housemade,Housemade Banana Crunch Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000502,Alfalfas Housemade,Banana Crunch Smoothie Add One Extra,images/noImage1.jpg,8.29,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000503,Alfalfas Housemade,Frozen Yogurt + Toppings,images/noImage1.jpg,7.99,2013-07-19  12:46:00,2013-07-19  12:46:00,lb
0000000000516,Alfalfas Housemade,The Bounce Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000517,Alfalfas Housemade,The Bounce Smoothie Add One Extra,images/noImage1.jpg,8.29,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000520,Alfalfas Housemade,The Bounce Smoothie Add Four Extras,images/noImage1.jpg,12.79,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000526,Alfalfas Housemade,The Bounce Smoothie Two Wheatgrass,images/noImage1.jpg,9.94,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000527,Alfalfas Housemade,The Bounce Smoothie One Extra Two Wheatgrass,images/noImage1.jpg,11.44,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000531,Alfalfas Housemade,P.B. Nana Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000532,Alfalfas Housemade,P.B. Nana Smoothie Add One Extra,images/noImage1.jpg,8.29,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000546,Alfalfas Housemade,Captain Acai Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000561,Alfalfas Housemade,Date Me Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000562,Alfalfas Housemade,Date Me Smoothie Add One Extra,images/noImage1.jpg,8.29,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000576,Alfalfas Housemade,Apple Orange Carrot Grapefruit 8 oz,images/noImage1.jpg,4.09,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000579,Alfalfas Housemade,Apple Orange Carrot Grapefruit 8 oz Add Three Extras,images/noImage1.jpg,8.49,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000590,Alfalfas Housemade,Apple Orange Carrot Grapefruit 8 oz Four Extras Two Wheatgra,images/noImage1.jpg,13.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000591,Alfalfas Housemade,Apple Orange Carrot Grapefruit 12 oz,images/noImage1.jpg,5.09,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000599,Alfalfas Housemade,Apple Orange Carrot Grapefruit 12 oz Three Extras One Wheatg,images/noImage1.jpg,11.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000604,Alfalfas Housemade,Apple Orange Carrot Grapefruit 12 oz Three Extras Two Wheatg,images/noImage1.jpg,11.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000606,Alfalfas Housemade,Royal Red 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000617,Alfalfas Housemade,Royal Red Raw Juice 12 oz One Extra and Two Wheatgrass,images/noImage1.jpg,10.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000619,Alfalfas Housemade,Royal Red Raw Juice 12 oz Three Extras and Two Wheatgrass,images/noImage1.jpg,13.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000621,Alfalfas Housemade,Jump Start 12 oz,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000636,Alfalfas Housemade,Dirty Nico 12 oz,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000637,Alfalfas Housemade,Dirty Nico Raw Juice 12 oz Add One Extra,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000641,Alfalfas Housemade,Dirty Nico Raw Juice One Wheatgrass,images/noImage1.jpg,13.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000651,Alfalfas Housemade,Sunrise 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000666,Alfalfas Housemade,Beta Buzz 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000681,Alfalfas Housemade,Bright Eyes 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000691,Alfalfas Housemade,Bright Eyes Raw Juice Two Wheatgrass 12 oz,images/noImage1.jpg,8.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000696,Alfalfas Housemade,Sweet Ginger 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000698,Alfalfas Housemade,Sweet Ginger Raw Juice 12 oz Add Two Extras,images/noImage1.jpg,8.49,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000699,Alfalfas Housemade,Sweet Ginger Raw Juice 12 oz  Add Three Extras,images/noImage1.jpg,9.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000701,Alfalfas Housemade,Sweet Ginger Raw Juice 12 oz One Wheatgrass,images/noImage1.jpg,13.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000702,Alfalfas Housemade,Sweet Ginger Raw Juice 12 oz One Extra and One Wheatgrass,images/noImage1.jpg,14.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000703,Alfalfas Housemade,Sweet Ginger Raw Juice 12oz Two Extras and One Wheatgrass,images/noImage1.jpg,16.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000706,Alfalfas Housemade,Sweet Ginger Raw Juice 12 oz Two Wheatgrass,images/noImage1.jpg,8.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000711,Alfalfas Housemade,Supernova 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000712,Alfalfas Housemade,Supernova Raw Juice 12 oz Add One Extra,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000715,Alfalfas Housemade,Supernova Raw Juice 12 oz Add Four Extras,images/noImage1.jpg,10.49,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000716,Alfalfas Housemade,Supernova Raw Juice 12 oz  One Wheatgrass,images/noImage1.jpg,13.14,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000717,Alfalfas Housemade,Supernova Raw Juice 12 oz One Extra and One Wheatgrass,images/noImage1.jpg,14.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000723,Alfalfas Housemade,Supernova Raw Juice 12 oz Two Extras and Two Wheatgrass,images/noImage1.jpg,11.64,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000726,Alfalfas Housemade,Young Thai Coconut,images/noImage1.jpg,4.69,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000728,Alfalfas Housemade,Fresh Young Coconut Juice Two Extras,images/noImage1.jpg,7.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000734,Alfalfas Housemade,Fresh Young Coconut Juice Three Extras One Wheatgrass,images/noImage1.jpg,11.24,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000737,Alfalfas Housemade,Fresh Young Coconut Juice One Extra Two Wheatgrass,images/noImage1.jpg,9.24,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000739,Alfalfas Housemade,Fresh Young Coconut Juice Three Extras Two Wheatgrass,images/noImage1.jpg,12.24,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000741,Alfalfas Housemade,Kombucha 12 oz,images/noImage1.jpg,2.29,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000742,Alfalfas Housemade,Kombucha 16 oz,images/noImage1.jpg,2.79,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000743,Alfalfas Housemade,Kombucha 20 oz,images/noImage1.jpg,3.49,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000744,Alfalfas Housemade,Kombucha Growler,images/noImage1.jpg,13.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000745,Alfalfas Housemade,Kombucha Growler Refill,images/noImage1.jpg,10.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000746,Alfalfas Housemade,Gelato 4 oz,images/noImage1.jpg,2.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000747,Alfalfas Housemade,Gelato 8 oz,images/noImage1.jpg,4.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000748,Alfalfas Housemade,Smoothie Add In: Kick Ass Immune,images/noImage1.jpg,1.5,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000749,Alfalfas Housemade,Smoothie Add In: Hemp Protein,images/noImage1.jpg,1.5,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000750,Alfalfas Housemade,Smoothie Add In: Soy Protein,images/noImage1.jpg,1.5,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000751,Alfalfas Housemade,Smoothie Add In: Whey Protein,images/noImage1.jpg,1.5,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000752,Alfalfas Housemade,Wheatgrass Shot 1oz,images/noImage1.jpg,2.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000753,Alfalfas Housemade,Wheatgrass Shots 2oz,images/noImage1.jpg,3.69,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000754,Alfalfas Housemade,Soft Serve 5 oz,images/noImage1.jpg,2.69,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000756,Alfalfas Housemade,Build Your Own Juice 12oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000757,Alfalfas Housemade,Choose Your Own Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000758,Alfalfas Housemade,Acai Bowl Smoothie,images/noImage1.jpg,6.89,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000774,Alfalfas Housemade,Juice 16 oz.,images/noImage1.jpg,6.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000775,Alfalfas Housemade,Blue Diva 16 oz,images/noImage1.jpg,7.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000776,Alfalfas Housemade,Kickstart Juice 12 oz,images/noImage1.jpg,5.59,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000777,Alfalfas Housemade,Young Thai Coconut Case,images/noImage1.jpg,33.6,2013-07-19  12:46:00,2013-07-19  12:46:00,pk
0000000000778,Alfalfas Housemade,Nettles add on,images/noImage1.jpg,1.5,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000779,Alfalfas Housemade,16oz Green Tumbler,images/noImage1.jpg,9.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000780,Alfalfas Housemade,16oz Red Tumbler,images/noImage1.jpg,9.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000781,Alfalfas Housemade,16oz Green Sweetie,images/noImage1.jpg,7.99,2013-07-19  12:46:00,2013-07-19  12:46:00,oz
0000000000800,Alfalfas,Gift Basket,images/noImage1.jpg,14.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000801,Fiori,Centerpiece Event Class,images/noImage1.jpg,40,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000811,n/a,Single Stem Rose,images/noImage1.jpg,2.49,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000813,n/a,9.99 Arrangement,images/noImage1.jpg,9.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000814,n/a,12.99 Arrangement,images/noImage1.jpg,12.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000815,n/a,14.99 Arrangement,images/noImage1.jpg,14.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000816,n/a,18.99 Arrangement,images/noImage1.jpg,18.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000817,n/a,19.99 Arrangement,images/noImage1.jpg,19.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000818,n/a,24.99 Arrangement,images/noImage1.jpg,24.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000819,n/a,29.99 Arrangement,images/noImage1.jpg,29.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000820,n/a,34.99 Arrangement,images/noImage1.jpg,34.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000821,n/a,39.99 Arrangement,images/noImage1.jpg,39.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000822,n/a,44.95 Arrangement,images/noImage1.jpg,44.95,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000825,n/a,69.99 Arrangement,images/noImage1.jpg,69.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000828,n/a,99.99 Arrangement,images/noImage1.jpg,99.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000865,Plants,Floral 2.99,images/noImage1.jpg,2.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000866,Fantasy Orchid,Orchid 17.99,images/noImage1.jpg,17.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000867,Fantasy Orchid,Orchid 22.99,images/noImage1.jpg,22.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000868,Fantasy Orchid,Orchid 29.99,images/noImage1.jpg,29.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000869,Fantasy Orchid,Orchid 35.99,images/noImage1.jpg,35.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000870,n/a,Single Stem .99,images/noImage1.jpg,0.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000871,n/a,Single Stem 1.29,images/noImage1.jpg,1.29,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000872,n/a,Single Stem 1.49,images/noImage1.jpg,1.49,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000873,n/a,Single Stem 1.69,images/noImage1.jpg,1.69,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000874,n/a,Single Stem 1.99,images/noImage1.jpg,1.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000875,n/a,Single Stem 2.29,images/noImage1.jpg,2.29,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000876,n/a,Gerber Daisy,images/noImage1.jpg,2.49,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000877,n/a,Single Stem 2.69,images/noImage1.jpg,2.69,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000878,n/a,Packaged Seeds,images/noImage1.jpg,3.29,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000879,n/a,Single Stem 3.29,images/noImage1.jpg,3.29,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000880,n/a,Single Stem 3.49,images/noImage1.jpg,3.49,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000881,n/a,Single Stem 3.69,images/noImage1.jpg,3.69,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000882,n/a,Single Stem 3.99,images/noImage1.jpg,3.99,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000883,n/a,Single Stem 4.29,images/noImage1.jpg,4.29,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000884,n/a,Single Stem 4.49,images/noImage1.jpg,4.49,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
0000000000885,n/a,Single Stem 4.69,images/noImage1.jpg,4.69,2013-07-19  12:46:00,2013-07-19  12:46:00,ea
